manage_no,lamp_addr,depth1,depth2,main_addr_no,sub_addr_no,latitude,longitude
광진교남단경관-29,서울 강동구 천호동 522-12,서울,강동구,522,12,37.593994,126.801866
광진교남단경관-30,서울 강동구 천호동 522-12,서울,강동구,522,12,37.593994,126.801866
광진교남단경관-31,서울 강동구 천호동 484-9,서울,강동구,484,9,37.593994,126.801866
광진교남단경관-32,서울 강동구 천호동 484-9,서울,강동구,484,9,37.593994,126.801866
광진교남단경관-33,서울 강동구 천호동 484-9,서울,강동구,484,9,37.593994,126.801866
광진교남단경관-34,서울 강동구 천호동 484-9,서울,강동구,484,9,37.593994,126.801866
광진교남단경관-35,서울 강동구 천호동 484-9,서울,강동구,484,9,37.593994,126.801866
광진교남단경관-36,서울 강동구 천호동 484-9,서울,강동구,484,9,37.593994,126.801866
광진교남단경관-37,서울 강동구 천호동 484-9,서울,강동구,484,9,37.593994,126.801866
광진교남단경관-38,서울 강동구 천호동 484-9,서울,강동구,484,9,37.593994,126.801866
광진교남단경관-39,서울 강동구 천호동 484-9,서울,강동구,484,9,37.593994,126.801866
광진교남단경관-40,서울 강동구 천호동 485-12,서울,강동구,485,12,37.593994,126.801866
광진교남단경관-41,서울 강동구 천호동 485-12,서울,강동구,485,12,37.593994,126.801866
광진교남단경관-42,서울 강동구 천호동 485-12,서울,강동구,485,12,37.593994,126.801866
광진교남단경관-43,서울 강동구 천호동 484-9,서울,강동구,484,9,37.593994,126.801866
광진교남단경관-44,서울 강동구 천호동 484-9,서울,강동구,484,9,37.593994,126.801866
광진교남단경관-45,서울 강동구 천호동 484-11,서울,강동구,484,11,37.593994,126.801866
광진교남단경관-46,서울 강동구 천호동 481-11,서울,강동구,481,11,37.593994,126.801866
광진교남단경관-47,서울 강동구 천호동 481-11,서울,강동구,481,11,37.593994,126.801866
광진교남단경관-48,서울 강동구 천호동 481-11,서울,강동구,481,11,37.593994,126.801866
광진교남단경관-49,서울 강동구 천호동 481-4,서울,강동구,481,4,37.593994,126.801866
광진교남단경관-50,서울 강동구 천호동 481-4,서울,강동구,481,4,37.593994,126.801866
광진교남단경관-51,서울 강동구 천호동 481-9,서울,강동구,481,9,37.593994,126.801866
광진교남단경관-52,서울 강동구 천호동 481-9,서울,강동구,481,9,37.593994,126.801866
광진교남단경관-53,서울 강동구 천호동 481-9,서울,강동구,481,9,37.593994,126.801866
광진교남단경관-54,서울 강동구 천호동 481-9,서울,강동구,481,9,37.593994,126.801866
광진교남단경관-55,서울 강동구 천호동 480-8,서울,강동구,480,8,37.593994,126.801866
광진교남단경관-56,서울 강동구 천호동 480-8,서울,강동구,480,8,37.593994,126.801866
광진교남단경관-57,서울 강동구 천호동 480-8,서울,강동구,480,8,37.593994,126.801866
광진교남단경관-58,서울 강동구 천호동 480-7,서울,강동구,480,7,37.593994,126.801866
광진교남단경관-59,서울 강동구 천호동 480-7,서울,강동구,480,7,37.593994,126.801866
광진교남단경관-60,서울 강동구 천호동 480-7,서울,강동구,480,7,37.593994,126.801866
광진교북단-01,서울 강동구 천호동 522-10,서울,강동구,522,10,37.593994,126.801866
광진교북단-02,서울 강동구 천호동 522-10,서울,강동구,522,10,37.593994,126.801866
광진교북단-03,서울 강동구 천호동 522-10,서울,강동구,522,10,37.593994,126.801866
광진교북단-04,서울 강동구 천호동 522-10,서울,강동구,522,10,37.593994,126.801866
광진교북단-05,서울 강동구 천호동 527-2,서울,강동구,527,2,37.593994,126.801866
광진교북단-06,서울 강동구 천호동 527-2,서울,강동구,527,2,37.593994,126.801866
광진교북단-07,서울 강동구 천호동 527-2,서울,강동구,527,2,37.593994,126.801866
광진교북단-08,서울 강동구 천호동 527-2,서울,강동구,527,2,37.593994,126.801866
광진교북단-09,서울 강동구 천호동 527-2,서울,강동구,527,2,37.593994,126.801866
광진교북단-10,서울 강동구 천호동 527-2,서울,강동구,527,2,37.593994,126.801866
광진교북단-11,서울 강동구 천호동 527-2,서울,강동구,527,2,37.593994,126.801866
광진교북단-12,서울 강동구 천호동 527-2,서울,강동구,527,2,37.593994,126.801866
광진교북단-13,서울 강동구 천호동 527-3,서울,강동구,527,3,37.593994,126.801866
광진교북단-14,서울 강동구 천호동 527-3,서울,강동구,527,3,37.593994,126.801866
광진교북단-15,서울 강동구 천호동 527-3,서울,강동구,527,3,37.593994,126.801866
광진교북단-16,서울 강동구 천호동 527-3,서울,강동구,527,3,37.593994,126.801866
광진교북단-17,서울 광진구 광장동 557,서울,광진구,557,,37.593994,126.801866
광진교북단-18,서울 광진구 광장동 557,서울,광진구,557,,37.593994,126.801866
광진교북단-19,서울 광진구 광장동 557,서울,광진구,557,,37.593994,126.801866
광진교북단-20,서울 광진구 광장동 557,서울,광진구,557,,37.593994,126.801866
광진교북단-21,서울 광진구 광장동 557,서울,광진구,557,,37.593994,126.801866
광진교북단-22,서울 광진구 광장동 557,서울,광진구,557,,37.593994,126.801866
광진교북단-23,서울 광진구 광장동 557,서울,광진구,557,,37.593994,126.801866
광진교북단-24,서울 광진구 광장동 557,서울,광진구,557,,37.593994,126.801866
광진교북단-25,서울 광진구 광장동 557,서울,광진구,557,,37.593994,126.801866
광진교북단-26,서울 광진구 광장동 557,서울,광진구,557,,37.593994,126.801866
광진교북단-27,서울 광진구 광장동 557,서울,광진구,557,,37.593994,126.801866
광진교북단-28,서울 광진구 광장동 557,서울,광진구,557,,37.593994,126.801866
광진교북단-29,서울 광진구 광장동 320-4,서울,광진구,320,4,37.593994,126.801866
광진교북단-31,서울 광진구 광장동 188-15,서울,광진구,188,15,37.593994,126.801866
광진교북단-32,서울 광진구 광장동 320-12,서울,광진구,320,12,37.593994,126.801866
광진교북단-33,서울 광진구 광장동 189-40,서울,광진구,189,40,37.593994,126.801866
광진교북단-34,서울 광진구 광장동 189-40,서울,광진구,189,40,37.593994,126.801866
광진교북단-35,서울 광진구 광장동 189-50,서울,광진구,189,50,37.593994,126.801866
광진교북단-36,서울 광진구 광장동 189-57,서울,광진구,189,57,37.593994,126.801866
광진교북단-37,서울 광진구 광장동 189-5,서울,광진구,189,5,37.593994,126.801866
광진교북단-38,서울 광진구 광장동 189-57,서울,광진구,189,57,37.593994,126.801866
광진교북단-39,서울 광진구 광장동 189-57,서울,광진구,189,57,37.593994,126.801866
광진교북단-40,서울 광진구 광장동 189-57,서울,광진구,189,57,37.593994,126.801866
광진교북단-41,서울 광진구 광장동 189-57,서울,광진구,189,57,37.593994,126.801866
광진교북단-42,서울 광진구 광장동 189-57,서울,광진구,189,57,37.593994,126.801866
광진교북단-43,서울 광진구 광장동 189-57,서울,광진구,189,57,37.593994,126.801866
광진교북단경관-01,서울 광진구 광장동 557,서울,광진구,557,,37.593994,126.801866
광진교북단경관-02,서울 광진구 광장동 557,서울,광진구,557,,37.593994,126.801866
광진교북단경관-03,서울 광진구 광장동 557,서울,광진구,557,,37.593994,126.801866
광진교북단경관-04,서울 광진구 광장동 557,서울,광진구,557,,37.593994,126.801866
광진교북단경관-05,서울 광진구 광장동 557,서울,광진구,557,,37.593994,126.801866
광진교북단경관-06,서울 광진구 광장동 557,서울,광진구,557,,37.593994,126.801866
광진교북단경관-07,서울 강동구 천호동 527-3,서울,강동구,527,3,37.593994,126.801866
광진교북단경관-08,서울 강동구 천호동 527-3,서울,강동구,527,3,37.593994,126.801866
광진교북단경관-09,서울 강동구 천호동 527-3,서울,강동구,527,3,37.593994,126.801866
광진교북단경관-10,서울 강동구 천호동 527-2,서울,강동구,527,2,37.593994,126.801866
광진교북단경관-11,서울 강동구 천호동 527-2,서울,강동구,527,2,37.593994,126.801866
광진교북단경관-12,서울 강동구 천호동 527-2,서울,강동구,527,2,37.593994,126.801866
광진교북단경관-13,서울 강동구 천호동 527-2,서울,강동구,527,2,37.593994,126.801866
광진교북단경관-14,서울 강동구 천호동 527-2,서울,강동구,527,2,37.593994,126.801866
광진교북단경관-15,서울 강동구 천호동 527-2,서울,강동구,527,2,37.593994,126.801866
광진교북단경관-16,서울 강동구 천호동 522-12,서울,강동구,522,12,37.593994,126.801866
광진교북단경관-17,서울 강동구 천호동 522-12,서울,강동구,522,12,37.593994,126.801866
광진교북단경관-18,서울 강동구 천호동 522-12,서울,강동구,522,12,37.593994,126.801866
광진교북단경관-19,서울 강동구 천호동 522-12,서울,강동구,522,12,37.593994,126.801866
광진교북단경관-20,서울 강동구 천호동 522-12,서울,강동구,522,12,37.593994,126.801866
광진교북단경관-21,서울 강동구 천호동 522-12,서울,강동구,522,12,37.593994,126.801866
광진교북단경관-22,서울 강동구 천호동 522-10,서울,강동구,522,10,37.593994,126.801866
광진교북단경관-23,서울 강동구 천호동 522-10,서울,강동구,522,10,37.593994,126.801866
광진교북단경관-24,서울 강동구 천호동 522-10,서울,강동구,522,10,37.593994,126.801866
광진교북단경관-25,서울 강동구 천호동 522-10,서울,강동구,522,10,37.593994,126.801866
광진교북단경관-26,서울 강동구 천호동 522-10,서울,강동구,522,10,37.593994,126.801866
광진교북단경관-27,서울 강동구 천호동 522-10,서울,강동구,522,10,37.593994,126.801866
광진교북단경관-28,서울 강동구 천호동 527-2,서울,강동구,527,2,37.593994,126.801866
광진교북단경관-29,서울 강동구 천호동 527-2,서울,강동구,527,2,37.593994,126.801866
광진교북단경관-30,서울 강동구 천호동 527-2,서울,강동구,527,2,37.593994,126.801866
광진교북단경관-31,서울 강동구 천호동 527-2,서울,강동구,527,2,37.593994,126.801866
광진교북단경관-32,서울 강동구 천호동 527-2,서울,강동구,527,2,37.593994,126.801866
광진교북단경관-33,서울 강동구 천호동 527-2,서울,강동구,527,2,37.593994,126.801866
광진교북단경관-34,서울 강동구 천호동 527-3,서울,강동구,527,3,37.593994,126.801866
광진교북단경관-35,서울 강동구 천호동 527-3,서울,강동구,527,3,37.593994,126.801866
광진교북단경관-36,서울 강동구 천호동 527-3,서울,강동구,527,3,37.593994,126.801866
광진교북단경관-37,서울 광진구 광장동 557,서울,광진구,557,,37.593994,126.801866
광진교북단경관-38,서울 광진구 광장동 557,서울,광진구,557,,37.593994,126.801866
광진교북단경관-39,서울 광진구 광장동 557,서울,광진구,557,,37.593994,126.801866
광진교북단경관-40,서울 광진구 광장동 557,서울,광진구,557,,37.593994,126.801866
광진교북단경관-41,서울 광진구 광장동 557,서울,광진구,557,,37.593994,126.801866
광진교북단경관-42,서울 광진구 광장동 557,서울,광진구,557,,37.593994,126.801866
광진교북단경관-43,서울 광진구 광장동 557,서울,광진구,557,,37.593994,126.801866
광진교북단경관-44,서울 광진구 광장동 557,서울,광진구,557,,37.593994,126.801866
광진교북단경관-45,서울 광진구 광장동 557,서울,광진구,557,,37.593994,126.801866
광진교북단경관-46,서울 광진구 광장동 557,서울,광진구,557,,37.593994,126.801866
광진교북단경관-47,서울 광진구 광장동 557,서울,광진구,557,,37.593994,126.801866
광진교북단경관-48,서울 광진구 광장동 557,서울,광진구,557,,37.593994,126.801866
광진교북단경관-49,서울 광진구 광장동 557,서울,광진구,557,,37.593994,126.801866
광진교북단경관-50,서울 광진구 광장동 557,서울,광진구,557,,37.593994,126.801866
광진교북단경관-51,서울 광진구 광장동 557,서울,광진구,557,,37.593994,126.801866
광진교북단경관-52,서울 광진구 광장동 557,서울,광진구,557,,37.593994,126.801866
광평교-01,서울 강남구 수서동 719,서울,강남구,719,,37.593994,126.801866
광평교-02,서울 강남구 수서동 719,서울,강남구,719,,37.593994,126.801866
광평교-03,서울 강남구 수서동 719,서울,강남구,719,,37.593994,126.801866
광평교-04,서울 강남구 수서동 719,서울,강남구,719,,37.593994,126.801866
광평교-05,서울 강남구 수서동 719,서울,강남구,719,,37.593994,126.801866
광평교-06,서울 강남구 수서동 719,서울,강남구,719,,37.593994,126.801866
광평교-07,서울 강남구 수서동 719,서울,강남구,719,,37.593994,126.801866
광평교-08,서울 강남구 수서동 720,서울,강남구,720,,37.593994,126.801866
광평교-09,서울 강남구 수서동 99,서울,강남구,99,,37.593994,126.801866
광평교-10,서울 강남구 수서동 99,서울,강남구,99,,37.593994,126.801866
광평교-11,서울 강남구 수서동 99,서울,강남구,99,,37.593994,126.801866
광평교-12,서울 송파구 가락동 616-1,서울,송파구,616,1,37.593994,126.801866
광평교-13,서울 송파구 가락동 616-1,서울,송파구,616,1,37.593994,126.801866
광평교-14,서울 송파구 가락동 616-1,서울,송파구,616,1,37.593994,126.801866
광평교-15,서울 송파구 가락동 632-1,서울,송파구,632,1,37.593994,126.801866
광평교-16,서울 송파구 가락동 632-1,서울,송파구,632,1,37.593994,126.801866
광평교-17,서울 송파구 가락동 616-1,서울,송파구,616,1,37.593994,126.801866
광평교-18,서울 송파구 가락동 621,서울,송파구,621,,37.593994,126.801866
광평교-19,서울 송파구 가락동 616-1,서울,송파구,616,1,37.593994,126.801866
광평교-20,서울 강남구 수서동 85-4,서울,강남구,85,4,37.593994,126.801866
광평교-21,서울 강남구 수서동 99,서울,강남구,99,,37.593994,126.801866
광평교-22,서울 강남구 수서동 99,서울,강남구,99,,37.593994,126.801866
광평교-23,서울 강남구 수서동 720,서울,강남구,720,,37.593994,126.801866
광평교-24,서울 강남구 수서동 719,서울,강남구,719,,37.593994,126.801866
광평교-25,서울 강남구 수서동 719,서울,강남구,719,,37.593994,126.801866
광평교-26,서울 강남구 수서동 719,서울,강남구,719,,37.593994,126.801866
광평교-27,서울 강남구 수서동 719,서울,강남구,719,,37.593994,126.801866
광평교-28,서울 강남구 수서동 719,서울,강남구,719,,37.593994,126.801866
광평교-29,서울 강남구 수서동 719,서울,강남구,719,,37.593994,126.801866
광평교-30,서울 강남구 수서동 719,서울,강남구,719,,37.593994,126.801866
광평교-31,서울 강남구 수서동 719,서울,강남구,719,,37.593994,126.801866
광평교-32,서울 강남구 수서동 719,서울,강남구,719,,37.593994,126.801866
광평교-33,서울 강남구 수서동 719,서울,강남구,719,,37.593994,126.801866
광평교-34,서울 강남구 수서동 719,서울,강남구,719,,37.593994,126.801866
광평교-35,서울 강남구 수서동 719,서울,강남구,719,,37.593994,126.801866
광평교-36,서울 강남구 수서동 719,서울,강남구,719,,37.593994,126.801866
광평교-37,서울 강남구 수서동 719,서울,강남구,719,,37.593994,126.801866
광평교-38,서울 강남구 수서동 713-3,서울,강남구,713,3,37.593994,126.801866
광평교-39,서울 강남구 수서동 713-3,서울,강남구,713,3,37.593994,126.801866
광평교-40,서울 강남구 수서동 719,서울,강남구,719,,37.593994,126.801866
광평교-41,서울 강남구 수서동 719,서울,강남구,719,,37.593994,126.801866
광평교-42,서울 강남구 수서동 719,서울,강남구,719,,37.593994,126.801866
광평교-43,서울 강남구 수서동 718,서울,강남구,718,,37.593994,126.801866
광평교-44,서울 강남구 수서동 719,서울,강남구,719,,37.593994,126.801866
광평교-45,서울 강남구 수서동 719,서울,강남구,719,,37.593994,126.801866
광평교-46,서울 강남구 수서동 722,서울,강남구,722,,37.593994,126.801866
광평교-47,서울 강남구 수서동 719,서울,강남구,719,,37.593994,126.801866
광평교-48,서울 강남구 수서동 719,서울,강남구,719,,37.593994,126.801866
광평교-49,서울 강남구 수서동 722-1,서울,강남구,722,1,37.593994,126.801866
광평교-50,서울 강남구 수서동 722-1,서울,강남구,722,1,37.593994,126.801866
구로IC_01-01,서울 구로구 구로동 701-2,서울,구로구,701,2,37.593994,126.801866
구로IC_01-02,서울 구로구 구로동 699-5,서울,구로구,699,5,37.593994,126.801866
구로IC_01-03,서울 구로구 구로동 699-5,서울,구로구,699,5,37.593994,126.801866
구로IC_01-04,서울 구로구 구로동 699-5,서울,구로구,699,5,37.593994,126.801866
구로IC_01-05,서울 구로구 구로동 699-5,서울,구로구,699,5,37.593994,126.801866
구로IC_01-06,서울 구로구 구로동 699-5,서울,구로구,699,5,37.593994,126.801866
구로IC_01-07,서울 구로구 구로동 699-5,서울,구로구,699,5,37.593994,126.801866
구로IC_01-08,서울 구로구 구로동 699-9,서울,구로구,699,9,37.593994,126.801866
구로IC_01-09,서울 구로구 구로동 699-9,서울,구로구,699,9,37.593994,126.801866
구로IC_01-10,서울 구로구 구로동 701-2,서울,구로구,701,2,37.593994,126.801866
구로IC_01-11,서울 구로구 구로동 699-9,서울,구로구,699,9,37.593994,126.801866
구로IC_01-12,서울 구로구 구로동 699-9,서울,구로구,699,9,37.593994,126.801866
구로IC_01-13,서울 금천구 가산동 515-48,서울,금천구,515,48,37.593994,126.801866
구로IC_01-14,서울 금천구 가산동 515-48,서울,금천구,515,48,37.593994,126.801866
구로IC_01-15,서울 구로구 구로동 699-9,서울,구로구,699,9,37.593994,126.801866
구로IC_01-16,서울 구로구 구로동 699-9,서울,구로구,699,9,37.593994,126.801866
구로IC_01-17,서울 구로구 구로동 699-9,서울,구로구,699,9,37.593994,126.801866
구로IC_01-18,서울 구로구 구로동 699-9,서울,구로구,699,9,37.593994,126.801866
구로IC_01-19,서울 구로구 구로동 699-9,서울,구로구,699,9,37.593994,126.801866
구로IC_01-20,서울 구로구 구로동 699-9,서울,구로구,699,9,37.593994,126.801866
구로IC_01-21,서울 구로구 구로동 699-14,서울,구로구,699,14,37.593994,126.801866
구로IC_01-22,서울 구로구 구로동 699-14,서울,구로구,699,14,37.593994,126.801866
구로IC_01-23,서울 구로구 구로동 699-9,서울,구로구,699,9,37.593994,126.801866
구로IC_01-24,서울 구로구 구로동 699-9,서울,구로구,699,9,37.593994,126.801866
구로IC_02-01,경기 광명시 철산동 121-3,경기,광명시,121,3,37.593994,126.801866
구로IC_02-02,경기 광명시 철산동 121-9,경기,광명시,121,9,37.593994,126.801866
구로IC_02-03,경기 광명시 철산동 121-2,경기,광명시,121,2,37.593994,126.801866
구로IC_02-04,경기 광명시 철산동 121-8,경기,광명시,121,8,37.593994,126.801866
구로IC_02-05,서울 구로구 구로동 701-113,서울,구로구,701,113,37.593994,126.801866
구로IC_02-06,서울 구로구 구로동 701-132,서울,구로구,701,132,37.593994,126.801866
구로IC_02-07,서울 구로구 구로동 701-22,서울,구로구,701,22,37.593994,126.801866
구로IC_02-08,서울 구로구 구로동 701-16,서울,구로구,701,16,37.593994,126.801866
구로IC_02-09,서울 구로구 구로동 701-76,서울,구로구,701,76,37.593994,126.801866
구로IC_02-10,서울 금천구 가산동 602-3,서울,금천구,602,3,37.593994,126.801866
구로IC_02-11,서울 금천구 가산동 602-3,서울,금천구,602,3,37.593994,126.801866
구로IC_02-12,서울 금천구 가산동 515-13,서울,금천구,515,13,37.593994,126.801866
구로IC_02-13,서울 금천구 가산동 515-29,서울,금천구,515,29,37.593994,126.801866
구로IC_02-14,서울 금천구 가산동 505-11,서울,금천구,505,11,37.593994,126.801866
구로IC_02-15,서울 금천구 가산동 505-11,서울,금천구,505,11,37.593994,126.801866
구로IC_02-16,서울 구로구 구로동 701-2,서울,구로구,701,2,37.593994,126.801866
구로IC_02-17,서울 구로구 구로동 701-2,서울,구로구,701,2,37.593994,126.801866
구로IC_02-18,서울 구로구 구로동 701-2,서울,구로구,701,2,37.593994,126.801866
구로IC_02-19,서울 구로구 구로동 701-2,서울,구로구,701,2,37.593994,126.801866
구로IC_02-20,서울 구로구 구로동 701-2,서울,구로구,701,2,37.593994,126.801866
구로IC_02-21,서울 구로구 구로동 701-2,서울,구로구,701,2,37.593994,126.801866
구로IC_02-22,서울 구로구 구로동 692-5,서울,구로구,692,5,37.593994,126.801866
구로IC_02-23,경기 광명시 철산동 121-2,경기,광명시,121,2,37.593994,126.801866
구로IC_02-24,경기 광명시 철산동 121-3,경기,광명시,121,3,37.593994,126.801866
구로역지하차도-01,서울 구로구 구로동 602-5,서울,구로구,602,5,37.593994,126.801866
구로역지하차도-02,서울 구로구 구로동 592-4,서울,구로구,592,4,37.593994,126.801866
구로역지하차도-03,서울 구로구 구로동 473-22,서울,구로구,473,22,37.593994,126.801866
구로역지하차도-04,서울 구로구 구로동 584-12,서울,구로구,584,12,37.593994,126.801866
구로역지하차도-05,서울 구로구 구로동 584-12,서울,구로구,584,12,37.593994,126.801866
구로역지하차도-06,서울 구로구 구로동 584-12,서울,구로구,584,12,37.593994,126.801866
구로역지하차도-07,서울 구로구 구로동 496-128,서울,구로구,496,128,37.593994,126.801866
구로역지하차도-08,서울 구로구 구로동 496-128,서울,구로구,496,128,37.593994,126.801866
구로역지하차도-09,서울 구로구 구로동 584-36,서울,구로구,584,36,37.593994,126.801866
구로역지하차도-10,서울 구로구 구로동 584-36,서울,구로구,584,36,37.593994,126.801866
구로역지하차도-11,서울 구로구 구로동 589-17,서울,구로구,589,17,37.593994,126.801866
구로역지하차도-12,서울 구로구 구로동 602-3,서울,구로구,602,3,37.593994,126.801866
구로지하차도-01,서울 구로구 신도림동 413-2,서울,구로구,413,2,37.593994,126.801866
구로지하차도-02,서울 구로구 구로동 596-2,서울,구로구,596,2,37.593994,126.801866
구로지하차도-03,서울 구로구 구로동 596-2,서울,구로구,596,2,37.593994,126.801866
구로지하차도-04,서울 구로구 구로동 596-2,서울,구로구,596,2,37.593994,126.801866
구로지하차도-05,서울 구로구 구로동 596-2,서울,구로구,596,2,37.593994,126.801866
구로지하차도-06,서울 구로구 구로동 596-2,서울,구로구,596,2,37.593994,126.801866
구로지하차도-07,서울 구로구 구로동 596-2,서울,구로구,596,2,37.593994,126.801866
구로지하차도-08,서울 구로구 신도림동 413-2,서울,구로구,413,2,37.593994,126.801866
구로지하차도-09,서울 구로구 구로동 596-2,서울,구로구,596,2,37.593994,126.801866
구로지하차도-10,서울 구로구 구로동 596-2,서울,구로구,596,2,37.593994,126.801866
구로지하차도-11,서울 구로구 구로동 596-2,서울,구로구,596,2,37.593994,126.801866
구로지하차도-12,서울 구로구 구로동 596-2,서울,구로구,596,2,37.593994,126.801866
구로지하차도-13,서울 구로구 구로동 596-2,서울,구로구,596,2,37.593994,126.801866
구로지하차도-14,서울 구로구 구로동 596-2,서울,구로구,596,2,37.593994,126.801866
구로지하차도-15,서울 구로구 구로동 596-2,서울,구로구,596,2,37.593994,126.801866
구로지하차도-16,서울 구로구 구로동 596-2,서울,구로구,596,2,37.593994,126.801866
구룡교LP_01-01,서울 마포구 상암동 496-191,서울,마포구,496,191,37.593994,126.801866
구룡교LP_01-02,서울 마포구 상암동 496-154,서울,마포구,496,154,37.593994,126.801866
구룡교LP_01-03,서울 마포구 상암동 496-189,서울,마포구,496,189,37.593994,126.801866
구룡교LP_01-04,서울 마포구 상암동 1550-2,서울,마포구,1550,2,37.593994,126.801866
구룡교LP_01-05,서울 마포구 상암동 1550-2,서울,마포구,1550,2,37.593994,126.801866
구룡교LP_01-06,서울 마포구 상암동 1550-2,서울,마포구,1550,2,37.593994,126.801866
구룡교LP_01-07,서울 마포구 상암동 1550-2,서울,마포구,1550,2,37.593994,126.801866
구룡교LP_01-08,서울 마포구 상암동 1550-2,서울,마포구,1550,2,37.593994,126.801866
구룡교LP_01-09,서울 마포구 상암동 1550-2,서울,마포구,1550,2,37.593994,126.801866
구룡교LP_01-10,서울 마포구 상암동 1550-2,서울,마포구,1550,2,37.593994,126.801866
구룡교LP_01-11,서울 마포구 상암동 1550-2,서울,마포구,1550,2,37.593994,126.801866
구룡교LP_01-12,서울 마포구 상암동 1566-2,서울,마포구,1566,2,37.593994,126.801866
구룡교LP_01-13,서울 마포구 상암동 1566-2,서울,마포구,1566,2,37.593994,126.801866
구룡교LP_01-14,경기 고양시 덕양구 덕은동 579-4,경기,고양시 덕양구,579,4,37.593994,126.801866
구룡교LP_01-15,경기 고양시 덕양구 덕은동 579-5,경기,고양시 덕양구,579,5,37.593994,126.801866
구룡교LP_01-16,경기 고양시 덕양구 덕은동 579-5,경기,고양시 덕양구,579,5,37.593994,126.801866
구룡교LP_01-17,서울 마포구 상암동 1548-1,서울,마포구,1548,1,37.593994,126.801866
구룡교LP_01-18,서울 마포구 상암동 1548-1,서울,마포구,1548,1,37.593994,126.801866
구룡교LP_01-19,서울 마포구 상암동 1548-1,서울,마포구,1548,1,37.593994,126.801866
구룡교LP_01-20,서울 마포구 상암동 1548-1,서울,마포구,1548,1,37.593994,126.801866
구룡교LP_01-21,서울 마포구 상암동 1550-3,서울,마포구,1550,3,37.593994,126.801866
구룡교LP_01-22,서울 마포구 상암동 1550-3,서울,마포구,1550,3,37.593994,126.801866
구룡교LP_01-23,서울 마포구 상암동 1550-3,서울,마포구,1550,3,37.593994,126.801866
구룡교LP_01-24,서울 마포구 상암동 1550-3,서울,마포구,1550,3,37.593994,126.801866
구룡교LP_01-25,서울 마포구 상암동 1550-3,서울,마포구,1550,3,37.593994,126.801866
구룡교LP_01-26,서울 마포구 상암동 1550-3,서울,마포구,1550,3,37.593994,126.801866
구룡교LP_01-27,서울 마포구 상암동 1550-3,서울,마포구,1550,3,37.593994,126.801866
구룡교LP_01-28,서울 마포구 상암동 1566-3,서울,마포구,1566,3,37.593994,126.801866
구룡교LP_01-29,서울 마포구 상암동 1566-3,서울,마포구,1566,3,37.593994,126.801866
구룡교LP_01-30,서울 마포구 상암동 1566-3,서울,마포구,1566,3,37.593994,126.801866
구룡교LP_01-31,경기 고양시 덕양구 덕은동 579-2,경기,고양시 덕양구,579,2,37.593994,126.801866
구룡교LP_01-32,경기 고양시 덕양구 덕은동 579-2,경기,고양시 덕양구,579,2,37.593994,126.801866
구룡교LP_01-33,경기 고양시 덕양구 덕은동 579-2,경기,고양시 덕양구,579,2,37.593994,126.801866
구룡교LP_01-34,경기 고양시 덕양구 덕은동 579-2,경기,고양시 덕양구,579,2,37.593994,126.801866
구룡교LP_01-35,경기 고양시 덕양구 덕은동 579-5,경기,고양시 덕양구,579,5,37.593994,126.801866
구룡교LP_01-36,경기 고양시 덕양구 덕은동 579-5,경기,고양시 덕양구,579,5,37.593994,126.801866
구룡교LP_01-37,경기 고양시 덕양구 덕은동 579-5,경기,고양시 덕양구,579,5,37.593994,126.801866
구룡교LP_01-38,경기 고양시 덕양구 덕은동 579-5,경기,고양시 덕양구,579,5,37.593994,126.801866
구룡교LP_01-39,경기 고양시 덕양구 덕은동 579-5,경기,고양시 덕양구,579,5,37.593994,126.801866
구룡교LP_01-40,경기 고양시 덕양구 덕은동 579-5,경기,고양시 덕양구,579,5,37.593994,126.801866
구룡교LP_02-01,서울 마포구 상암동 481-207,서울,마포구,481,207,37.593994,126.801866
구룡교LP_02-02,서울 마포구 상암동 481-207,서울,마포구,481,207,37.593994,126.801866
구룡교LP_02-03,서울 마포구 상암동 481-207,서울,마포구,481,207,37.593994,126.801866
구룡교LP_02-04,서울 마포구 상암동 481-207,서울,마포구,481,207,37.593994,126.801866
구룡교LP_02-05,서울 마포구 상암동 481-207,서울,마포구,481,207,37.593994,126.801866
구룡교LP_02-06,서울 마포구 상암동 481-207,서울,마포구,481,207,37.593994,126.801866
구룡교LP_02-07,서울 마포구 상암동 481-207,서울,마포구,481,207,37.593994,126.801866
구룡교LP_02-08,서울 마포구 상암동 496-172,서울,마포구,496,172,37.593994,126.801866
구룡교LP_02-09,서울 마포구 상암동 496-203,서울,마포구,496,203,37.593994,126.801866
구룡교LP_02-10,서울 마포구 상암동 496-203,서울,마포구,496,203,37.593994,126.801866
구룡교LP_02-11,서울 마포구 상암동 496-127,서울,마포구,496,127,37.593994,126.801866
구룡교LP_02-12,서울 마포구 상암동 496-127,서울,마포구,496,127,37.593994,126.801866
구룡교LP_02-13,서울 마포구 상암동 496-200,서울,마포구,496,200,37.593994,126.801866
구룡교LP_02-14,서울 마포구 상암동 496-200,서울,마포구,496,200,37.593994,126.801866
구룡교LP_02-15,서울 마포구 상암동 496-167,서울,마포구,496,167,37.593994,126.801866
구룡교LP_02-16,서울 마포구 상암동 496-166,서울,마포구,496,166,37.593994,126.801866
구룡교LP_02-17,서울 마포구 상암동 496-166,서울,마포구,496,166,37.593994,126.801866
구룡교LP_02-18,서울 마포구 상암동 496-166,서울,마포구,496,166,37.593994,126.801866
